"id_marche","date_notification","objet_marche","montant_marche","id_acheteur","code_postal_acheteur"
"202225230010","2022-12-21","LOT 1 VERIFICATION DES INSTALLATIONS ELECTRICITE ET ECLAIRAGE SECURITE","60000.0000","26100381800018","10000"
"2025/1L1TXGRAI","2025-04-18","Aménagement Grange des Graillons Lot 1 VRD - Démolition - Gros Œuvre - Carrelage","727242.4000","24770003200060","77250"
"202225230012","2022-12-21","VERIFICATION DES ASCENSEURS","60000.0000","26100381800018","10000"
"2025-01-01","2025-03-27","REAMENAGEMENT DES RUES DU MOULIN ET ROMAIN ESCUDIER LOT 1","481085.9900","21660038700015","66680"
"20242024-0000","2024-03-02","REPRISE PARTIELLE DE MAITRISE D'OEUVRE RESTAURATION TOITURES ET ELEVATIONS EGLISE N-D","80963.5000","21580059000014","58405"
"202303AL06","2024-02-22","LOT 6 RÉPARATIONS MÉCANIQUES TONDEUSES PLATEAUX DE COUPE ET BACS ","40000.0000","21660037900012","66140"
"20242024-01","2024-05-27","LOT 1 MACONNERIE POURSUITE RESTAURATION FACADES ET TOITURES EGLISE NOTRE-DAME","297103.7800","21580059000014","58405"
"2025260102","2026-01-01","CAFE THE LAIT EN POUDRE","999999999.0000","26760191200012","76440"
"2025260112","2026-01-01","HUILES EPICES CONDIMENTS VINAIGRE SUCRE POTAGES","999999999.0000","26760191200012","76440"
"202620252511","2025-10-26","RANG 1 SERVICES DE COMMUNICATIONS ELECTRONIQUES","600000000.0000","21910114400018","91800"
"2025260109","2026-01-01","FONDS DE SAUCES ET SAUCES","999999999.0000","26760191200012","76440"
"2024 ACC 0101","2024-12-16","ACC CADRE RESEAUX HUMIDES","1400000.0000","21300033400010","30640"
"202520252501","2025-10-26","RANG 1 SERVICES DE COMMUNICATIONS ELECTRONIQUES","600000000.0000","21910114400018","91800"
"20252503000","2025-03-24","TVX MEDIATHEQUE BERNARD - GROS OEUVRE LOT A","1711746.1300","21920004500017","92600"
"20230057","2023-07-27","ACHAT DE PAPIER POUR PHOTOCOPIEURS","220000.0000","21920036700015","92036"
"202420242903","2024-06-18","MISE EN PLACE ET RETRAIT INSTALLATIONS ILLUMINATIONS TEMPORAIRE","320000.0000","21670348800017","67210"
"2025BAT02","2025-02-25","Lot 2 - Construction d'une MAM - Maçonnerie ravalement","128702.6200","21720373600012","72320"
"2025A25029","2025-04-15","Travaux d'aménagements paysagers","2000000.0000","21830061400011","83061"
"20241","2024-10-15","AMENAGEMENT TERRAIN MISE EN ACCESSIBILITE AMENAGEMENT TERRAIN MISE EN ACCESSIBIL","81042.5600","21720227400015","72227"
"2026MS3000","2025-07-18","FOURNITURE ET ACHEMINEMENT EN ELECTRICITE","1860747.0000","21830115800018","83120"
"202626-00007","2026-01-14","Lot 3 - Acquisition de bandes dessinées pour adultes et enfants","1000000.0000","20005786700018","93210"
"20262024AP3100","2025-04-14","FOURNITURE ET ACHEMINEMENT EN ELECTRICITE","2793450.0000","21830115800018","83120"
"202525-00239","2025-07-30","Lot 2 Prestations de nettoiement décapage et lavage haute pression","2459364.9200","20005786700018","93210"
"2025MCH253101","2025-08-12","CREAT° PARC PAYSAGER DEFERRARI LOT2 AMENGT PAYSAGER/MOBILIER","1090912.7000","21830009300018","83150"
"202525M36","2025-08-19","LOT 2 : LIVRES ADULTES DOCUMENTAIRES","80000.0000","24860041300012","86106"
"2024_075_LG042","2025-01-24","ACCORD CADRE MULTI ATTRIBUTAIRE DIAGNOSTIC STRUCTURE LOT 4","300000.0000","50767903300021","67000"
"202525M14V","2025-06-13","LOT 5 : CLOISONS - FAUX PLAFONDS - DOUBLAGES - ISOLATION","72057.5300","21860066600018","86106"
"2025B223","2026-01-20","LOT 4 CHARPENTE TRAVAUX REHABILITATION ET RECONVERTION DE LA FERME NORD DE ZUYDCOOTE","985101.0600","24590042800013","59183"
"202620252001","2025-10-15","TRAVAUX DE BARDAGE DES FACADES DU CONSERVATOIRE DE MUSIQUE ","248522.8200","21780311300018","78800"
"202424P46","2024-12-03","Prestation de conseil financier et fiscal","40000.0000","24860041300012","86106"
"202520250211","2025-12-23","TRAVAUX ENTRETIEN MAINTENANCE DES INSTALLATIONS ECLAIRAGE PUBLIC","208786.9200","21710230000019","71130"
"20232023-16MA","2023-09-28","LOCATION NACELLE PEMP DE 20 METRES","105600.0000","21830098600013","83220"
"2024MP0502","2025-01-17","ESPACES VERTS ET MOBILIER","138416.8400","21130098300015","13920"
"2026202602PROP","2026-01-01","PRO A PRO PRODUITS APPERTISES","868338.0000","26410018100017","45120"
"202525M077001","2026-01-01","22-10 CAP TERRITOIRE: FOURNITURES DE BUREAU-PETITS MATERIELS ET ACCESSOIRES DE BUREAU","40000.0000","21930001900011","93300"
"2026202605SURG","2026-01-01","DISVAL SURGELES","2101111.0000","26410018100017","45110"
"2025202601PROB","2025-10-27","PRO A PRO BOISSONS","453176.0000","26410018100017","45120"
"202525-027-AO","2025-07-09","MS02 -GROUPEMENT - FOURNITURE ET ACHEMINEMENT D¿ELECTRICITE ET SERVICES","1000000.0000","21830098600013","83220"
"2024202400201","2024-12-09","DOMMAGES AUX BIENS MOBILIERS ET IMMOBILIERS","50372.5000","21770349500010","77280"
"20242024CLSH08","2024-06-03","MARCHE CLSH  LOT 8","136555.2800","21180172500014","18200"
"202520251402","2025-08-28","ACQUISITION DE FORFAITS MOBILES DE SMARTPHONES ET EQUIPEMENTS COUVERTURE MOBILE INDOOR","104000000.0000","21910114400018","91800"
"2025260506","2026-01-01","ENTRETIEN DES CUISINES","3000000.0000","26760191200012","76440"
"2025260501","2026-01-01","BROSSERIE ET PETITS MATERIELS DE NETTOYAGE","300000.0000","26760191200012","76440"
"2025260115","2026-01-01","PREPARATION POUR PATISSERIE","999999999.0000","26760191200012","76440"
"202620252541","2025-10-28","RANG 5 SERVICES DE COMMUNICATIONS ELECTRONIQUES","600000000.0000","21910114400018","91800"
"202620252531","2025-10-27","RANG 4 SERVICES DE COMMUNICATIONS ELECTRONIQUES","600000000.0000","21910114400018","91800"
"202620252521","2025-10-26","RANG 3 SERVICES DE COMMUNICATIONS ELECTRONIQUES","600000000.0000","21910114400018","91800"
"202620251822","2025-08-28","ACQUISITION DE FORFAITS MOBILES DE SMARTPHONES ET EQUIPEMENTS COUVERTURE MOBILE INDOOR","104000000.0000","21910114400018","91800"
"202420243103","2024-06-18","MISE EN PLACE ET RETRAIT INSTAL ILLUMINATION TEMPORAIRE","320000.0000","21670348800017","67210"
"2025APPUISBOUR","2025-12-11","REALISATION DES APPUIS DU PONT PROVISOIRE SUR LE CANAL DU BOURGIDOU","133980.1000","21300003700019","30220"
"202424PF18","2024-12-17","ETUDES RETENUES SECHES","105787.9000","24720034800115","72200"
"2025FCS2310","2025-12-09","LOCATION MAINTENANCE 4 CAMIONS FRIGORIFIQUES CC","193140.0000","24300059300034","30600"
"20266001","2025-03-28","MAISSION PROGRAMMATION GRANDE SALINE","81783.0000","20010305900016","39110"
"2024-14-04","2024-10-04","Création d'un restaurant scolaire pour l'école maternelle et élémentaire d'Aigues-Vives/ Lot n° 04 : Serrurerie","46046.0000","24300056900067","30670"
"20250146000000","2025-02-21"," PRESTATIONS DE SURVEILLANCE HUMAINE ET DE TELESURVEILLANCE DU CHANGE ","1600000.0000","26740002600261","FR"
"2025-05","2025-09-30","AMENAGEMENT VDR CTM","212220.5200","21830033300018","83660"
"202302LOT4","2023-09-26","MAPA 2023-02 LOT 4 ESPACES VERTS","65393.2300","20008179200018","83340"
"202626-00013","2026-01-14","Lot 8 - Acquisition de livres numériques sous dispositif PNB (Prêt Numérique en Bibliothèque)","300000.0000","20005786700018","93210"
"2025-05-03","2025-11-04","Lot 3 : Charpente - Couverture - Etanchéité / Réaménag Laverie RPE","43476.0000","24720068600100","72400"
"202424S000703","2024-09-20","LOT 3 - SERRUERIE EXTÉRIEUR (AVEC CP)","203113.0000","21840007500014","84045"
"202626-00009","2026-01-14","Lot 5 - Acquisition de livres en langues étrangères pour adultes et enfants","48000.0000","20005786700018","93210"
"2024_007_LG_03","2025-01-09","ACCORD CADRE GESTION LOT 3 GARDIENNAGE SURVEILLANCE 67 ET 68","1500000.0000","50767903300021","67000"
"2024_075_LG041","2025-01-24","ACCORD CADRE MULTI ATTRIBUTAIRE DIAGNOSTIC STRUCTURE LOT 4","300000.0000","50767903300021","67000"
"202625098","2025-12-29","HABILLEMENT ARTICLES CHAUSSANTS ACCESSOIRES ET EPI POUR LES COLLECTIVITES TERRITORIALES LOT 6 - H05 ACCESSOIRES ET ARMEMENTS POUR LES PERSONNELS DES POLICES MUNICIPALES","150000.0000","21830129900010","83129"
"202625082","2025-12-23","ASSURANCE DOMMAGES AUX BIENS","106606.2500","21830123200011","83110"
"2022S026","2022-08-09","MS02 TX BAT REC VITRERIE HORSDKCENTRE","500000.0000","20002715900017","59183"
"202121-00217","2021-11-19","LOT 2 - INFRASTRUCTURES SYSTEME - SIPPNCO 2020097","9999999.0000","21930066200018","93205"
"2025ECOTELEC","2025-07-22","REHABILITATION DU BEFFROI  LOT 4 ELECTRICITE","42449.6800","21590131500014","59180"
"202424P35","2024-01-01","CONTRAT DE SERVICE POUR LES SOLUTIONS LOGICIELLES ESPACE CITOYENS PREMIUM ET ARPEGE","81578.3000","24860041300012","86106"
"20252026L7DISV","2025-10-27","CHARCUTERIE TRAITEUR PROD FRAIS DISVAL","844322.0000","26410020700010","45110"
"202525M17V","2025-06-13","LOT 8 : ÉLECTRICITÉ","40768.1000","21860066600018","86106"
"2026202602EDF","2026-01-01","EDF ELECTRICITE","999999.0000","26410018100017","75008"
"20252026TOTAFI","2025-12-31","FIOUL TOTALENERGIES","999999.0000","26410020700010","44100"
"2026202609EDF","2026-01-01","EDF GAZ","999999.0000","26410018100017","75008"
"20252026L5DISV","2025-10-27","SURGELES DISVAL","2101111.0000","26410020700010","45110"
"20252026L3EPIS","2025-11-10","EPICERIE GATEAUX ET FOURNIT CUISINE","1081849.0000","26410020700010","37301"
"20231813","2023-12-04","PRESTATIONS DE TRANSPORT - 2024-TRANSPORTS NON REGULIERS","200000.0000","21590273500012","59820"
"2026202603EPIS","2026-01-01","POMONA EPISAVEURS EPICERIE","1081849.0000","26410018100017","37301"
"2025MUSEE01","2025-06-30","Refonte musée 2025","95965.9100","21710212800014","71420"
"20252026L2PRO","2025-10-27","PRODUITS APPERTISES PRO A PRO","868338.0000","26410020700010","45120"
"20252026L4MAG","2025-11-13","FRUITS LEGUMES MAG FRUITS MARCO DANIELOU","589361.0000","26410020700010","28630"
"2024CCAS00102","2023-12-04","LOT 2 - FOURNITURE ET LIVRAISON DE REPAS EN LIAISON FROIDE POUR LE SERVICE DE PORTAGE DE REPAS A DOMICILE","116000.0000","26770304900010","77280"
"2024222","2024-09-13","Stade de Sauclières - Remplacement de la couverture sur tribune","364092.0000","21340032800018","34500"
"202424154","2024-12-22","PRESTATIONS D'INSTALLATION ET DE MAINTENANCE INFORMATIQUE","120000.0000","21640102600366","64109"
"2023GN23A01","2023-07-26","Travaux de modification de la file boues sur la STEP de Moussan","486390.0000","24110059300078","11785"
"2022006-MS20","2025-10-30","ACCORD CADRE A MARCHES SUBSEQUENTS - PROGRAMME ANNUEL DE","510000.0000","21340032800018","34500"
"2024202404001","2024-07-17","AMENAGEMENT D'UNE VOIE VERTE ""DELAISSES DE LA ROCADE""","346193.6400","21100322300016","10120"
"2026U101115000","2025-10-01","Fourniture de nébuliseurs pour ventilation non invasive","68750.0000","13000222300027","FR"
"202404L01","2024-09-17","Amenagement de la rue des Jardins","1126936.2600","21590375800013","59870"
"2025AEPF011L00","2025-05-26","Fourniture, installation, exploitation, contrôle et maintenance d'unité(s) mobile(s) de traitement pour rétablir la qualité de l'eau potable","7666546.8000","20006605800047","68"
"2024-0400","2024-05-28","EXPLOITATION ET MAINTENANCE INSTALLATIONS THERMIQUES","99315.6500","24300056900067","30660"
"20250263000000","2025-04-22","PRESTATION DE MISE A DISPOSITION DE PERSONNEL INTERIMAIRE LOT 1 PARAMEDICAL","50000000.0000","20005029200057","FR"
"2025260104","2026-01-01","PUREE","999999999.0000","26760191200012","76440"
"2023MAT0205","2023-10-18","LOT 5 : ETANCHEITE ZINGUERIE","195822.9000","24670108000011","67210"
"2025-01-11","2025-06-04","MAPA 25-01 CREATION D'UN ESPACE SANTE LOT 11 - VOIRIE ET RESEAU DIVERS","308862.8800","21830033300018","83660"
"2024006-LOT 05","2024-07-11","EXTENSION ECOLE DU LAC (2 CLASSES) LOT 05 - Electricité courants forts/courants faibles","54492.5000","21830081200011","83440"
"2026M250721","2025-11-25","EXPLOITATION DES INSTALLATIONS DE PRODUCTION ET DISTRBUTION DE CHAUFFAGE, D'EAU CHAUDE SANITAIRE, SERVICES DE REPARATION","643321.0800","21920078900010","92078"
"2025MCH254201","2025-12-12","TX TOIT TERRASSE STRUCTURES PORTEUSES SNB LOT 1 MAÇONNERIE","119823.5000","21830009300018","83150"
"202525005","2025-06-30","ACHAT ET LIVRAISON DE FROUNITURES SCOLAIRES","120000.0000","21300217300085","30650"
"2024-05","2025-05-29","TE83 Fourniture et acheminement d'électricité et services associés pour le compte des membres du groupement de commandes d'achat d'électricité dont le Syndicat TE83 est le coordonnateur.","99999999999999.0000","25830274400044","83079"
"202423158","2023-12-18","TRAVAUX D ENTRETIEN DU MATERIEL DE GESTION D ACCES ET PRESTATIONS DIVERSES ANNEES 2023 A 2026","240000.0000","21830129900010","83129"
"2025-05-02","2025-10-24","Lot 2 - Gros-oeuvre / Réaménag Laverie RPE","118900.0000","24720068600100","72400"
"202626-00005","2026-01-14","Lot 1 : Acquisition de livres pour adultes et enfants","2400000.0000","20005786700018","93210"
"2024MCH240101","2024-03-26","GARDIENNAGE PARKINGS EXTERIEURS -11NOV-TUILERIE +ANNEXES","232751.9000","21830009300018","83150"
"2025MCH245501","2025-04-18","RESTAURATION KIOSQUE A MUSIQUE LOT 1 GROS OEUVRE","212940.0800","21830009300018","83150"
"202626-00008","2026-01-14","Lot 4 - Acquisition d¿albums pour enfants","600000.0000","20005786700018","93210"
"202626-00006","2026-01-14","Lot 2 : Acquisition de livres neufs équipés pour le prêt public (équipés et/ou plastifiés)","1500000.0000","20005786700018","93210"
"202626-00011","2026-01-14","Lot 7 - Acquisition de documents de musiques enregistrées sur CD ou autres supports","320000.0000","20005786700018","93210"
"202414-L10","2025-02-12","GYM-AV LOT10 - VRD - REHABILITATION GYMNASE AVANTON MA202414","53526.5000","20006976300015","86170"
"2023CP064A001","2023-11-30","PREVENTIONS DES RISQUES PSYCHOSOCIAUX ET BIEN ETRE AU TRAVAIL LOT1","105000.0000","22400001800016","40"
"202222-00221","2022-12-02","Lot 1 Entretien et maintenance des espaces verts","1200000.0000","20005786700018","93210"
"2025ACSURVDIGU","2025-09-05","ACCORD CADRE A BONS DE COMMANDES POUR REALISATION VISITES TECHNIQUES APPROFONDIES SUR DIGUES OU SYSTEMES ENDIGUEMENT ET REDACTION RAPPORTS SURVEILLANCE","300000.0000","25730233100026","73300"
"2024000320","2025-01-01","Animation programme intérêt général  (PIG) CCEL","55484.0000","24690057500019","69125"
"202626008","2026-01-12","HABILLEMENT ARTICLES CHAUSSANTS ACCESSOIRES ET EPI POUR LES COLLECTIVITES TERRITORIALES LOT 4 - H03 HABILLEMENT POUR LES PERSONNELS DES POLICES MUNICIPALES","255000.0000","21830129900010","83129"
"20252050203","2025-03-21","TRAVAUX AMÉNAGEMENT VOIRIE ECO QUARTIER DE MILLERY","273550.7400","24690075700039","69530"
"20252050204","2025-03-21","TRAVAUX AMÉNAGEMENT VOIRIE ECO QUARTIER DE MILLERY","96400.0000","24690075700039","69530"
"202626-00010","2026-01-14","Lot 6 - Acquisition de films de fiction, d¿animation et documentaires sur DVD ou Blu-ray","2000000.0000","20005786700018","93210"
"202520250085","2025-12-01","LOT 5 - Electricité","320000.0000","21620215000019","62220"
"202626-00012","2026-01-20","Mise à disposition d'une base de données juridiques multi-utilisateurs","60284.3600","20005786700018","93210"
"202423001","2024-11-08","GESTION DES AIRES GENS DU VOYAGE","92185.0000","24690075700039","69530"
"20251801","2026-01-15","TRAVAUX DE SIGNALISATION VERTICALE ET HORIZONTALE","220000.0000","24690075700039","69530"
"202525AP0931","2025-05-28","LOT1 GENIE CIVIL CHARPENTE - PISCINE LUCIEN MAYLIN LR TRAVAUX DE RENOVATION STRUCTURELLE","2834851.9600","24170043400020","17000"
"20245101","2024-12-23","Fourniture de bacs roulants et de pièces détachées destinés à la collecte en porte à porte des déchets de divers flux ","200000.0000","20004027700010","28100"
"20251802","2025-05-27","TRX DECRET TERTIAIRE GS MAVENT G.LAPIERR","59410.0900","21310557000013","31557"
"202525M0255","2025-12-19","Réparation et renforcement du tablier de l'ouvrage sur l'Argent-Double - RD35 - PR02+31 - Commune de Peyriac-Minervois","552535.0000","22110001900019","11160"
"202341DGS01","2023-11-23","PLACES EN CRECHES ","250000.0000","21310557000013","31557"
"2025MP52L11","2026-01-06","VEH BALAYEUSE SCHMIDT REPARATION ET FOURNITURE DE PIECES DETACHEES","400000.0000","21930078700013","93078"
"2025MP21L3","2025-12-18","MAINT ET ENT APPAREILS COMMANDES SIGNALISATIONS LUMINEUSES TRICOLORES","76256.0000","21930078700013","93078"
"2025120101","2025-04-24","G.O. / DEMOLITION ","99540.0000","21060152200175","06560"
"202525DO2661","2025-12-12","PRISE EN CHARGE ET TRAITEMENT DECHETS VERTS UNITE COMPOSTAGE","120000.0000","24170043400020","17000"
"2025-TIC-03","2025-09-17","Acquisition et maintenance d'un système d'information financier et prestations associées","209849.0000","25500288300023","50008"
"202341DGS02","2023-11-23","PLACES EN CRECHES","252000.0000","21310557000013","31557"
"20252025F05031","2025-07-29","FRUITS ET LEGUMES 1E GAMME BIO","91000.0000","21310149600015","31776"
"2025-11","2025-09-15","Restructuration et extension du groupe scolaire des Ambrits - relance lot 4 phase 2 (2025-11)","143622.1800","21310150400016","31700"
"202501LOT05","2025-01-17","CONSTRUCTION BATIMENT INTERGENERATIONNEL LOT05","43972.7300","21500480500010","50340"
"2025BC0008","2025-10-10","LOT 3 MAINTENANCE TELEPHONIE","400000.0000","28440001700018","44"
"20250204","2025-08-19","MODERNISATION APPAREILS ELEVATEURS - SITE PERREAL - LES ARENES DU CH BEZIERS","517480.0000","26340011100013","34500"
"2025MP52L8","2026-01-06","POIDS LOURDS RENAULT IVECO REPARATION ET FOURNITURE DE PIECES DETACHEES","400000.0000","21930078700013","93078"
"202501LOT03","2025-01-17","CONSTRUCTION BATIMENT INTERGENERATIONNEL LOT 03","68348.9500","21500480500010","50340"
"202501LOT06","2025-01-17","CONSTRUCTION BATIMENT INTERGENERATIONNEL LOT06","104000.0000","21500480500010","50340"
"2025MP48L2","2026-01-09","FOURNITURE MOBILIER URBAIN BARRIERES POTELETS BORNES ET ACCESSOIRES","1400000.0000","21930078700013","93078"
"2025MP48L1","2026-01-09","FOURNITURE DE SIGNALISATIONS VERTICALES","1400000.0000","21930078700013","93078"
"202525235","2025-09-22","Gestion de Paiement LOT2 CAP","14000000.0000","22720002900014","72"
"2024R070010000","2024-11-01","DM ORTHO.Lot 10: Prothèse Epaule MEDACTA ou équivalent","46490.0000","13000501000025","FR"
"2024R070022000","2024-11-01","DM ORTHO.Lot 22:Prothèse Hanche AMPLITUDE ou équivalent","1575370.0000","13000501000025","FR"
"202520251108","2025-12-23","LOT No 08 : PRODUITS SURGELES","48000.0000","20005520000014","19360"
"202520251102","2025-12-23","LOT No 02 : VIANDE FRAICHE VOLAILLE","48000.0000","20005520000014","19360"
"2023.09-263/1","2023-11-16","Accès primaires lignes fixes et mobiles","120000.0000","21910386800010","91540"
"20251002","2025-11-24","LOT 2 DEMOLITION GROS OEUVRE","122777.6000","20005520000014","19360"
"20251004","2025-11-24","LOT 4 MENUISERIE EXTERIEURE","44484.0000","20005520000014","19360"
"20251003","2025-11-24","LOT 3 CHARPENTE COUVERTURE BARDAGE","67630.4700","20005520000014","19360"
"2023.05-261/2","2023-09-08","LOT 2- ELECTRICITE - ENTRA","400000.0000","21910386800010","91540"
"2025-1L01","2025-09-15","VRD - Maconnerie","78936.3700","21320445600015","32160"
"202520251104","2025-12-23","LOT No 04 : CHARCUTERIE","64000.0000","20005520000014","19360"
"2025RLV25081","2025-11-04","Mise en sépraratif des réseaux d'assinissement et renouvellement du réseau d'eau potable - Rues de l'Artière, des Teilleurs et du Lin et Passages des Allouches sur la commune des Martres d'Artière (Groupement de commandes avec le SIAREC et le SMEABL)","72165.0000","20007075300013","63201"
